#  0 UT keV, cm^-2 s^-1 sr^-1 keV^-1
#  1 J- 37.30 keV, cm^-2 s^-1 sr^-1 keV^-1
#  2 J- 56.70 keV, cm^-2 s^-1 sr^-1 keV^-1
#  3 J- 80.40 keV, cm^-2 s^-1 sr^-1 keV^-1
#  4 J-110.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  5 J-145.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  6 J-184.90 keV, cm^-2 s^-1 sr^-1 keV^-1
#  7 J-211.30 keV, cm^-2 s^-1 sr^-1 keV^-1
#  8 J-221.10 keV, cm^-2 s^-1 sr^-1 keV^-1
#  9 J-237.15 keV, cm^-2 s^-1 sr^-1 keV^-1
# 10 J-317.36 keV, cm^-2 s^-1 sr^-1 keV^-1
# 11 J-349.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 12 J-455.94 keV, cm^-2 s^-1 sr^-1 keV^-1
# 13 J-582.73 keV, cm^-2 s^-1 sr^-1 keV^-1
# 14 Jr- 37.30 keV, cm^-2 s^-1 sr^-1 keV^-1
# 15 Jr- 56.70 keV, cm^-2 s^-1 sr^-1 keV^-1
# 16 Jr- 80.40 keV, cm^-2 s^-1 sr^-1 keV^-1
# 17 Jr-110.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 18 Jr-145.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 19 Jr-184.90 keV, cm^-2 s^-1 sr^-1 keV^-1
# 20 Jr-211.30 keV, cm^-2 s^-1 sr^-1 keV^-1
# 21 Jr-221.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 22 Jr-237.15 keV, cm^-2 s^-1 sr^-1 keV^-1
# 23 Jr-317.36 keV, cm^-2 s^-1 sr^-1 keV^-1
# 24 Jr-349.10 keV, cm^-2 s^-1 sr^-1 keV^-1
# 25 Jr-455.94 keV, cm^-2 s^-1 sr^-1 keV^-1
# 26 Jr-582.73 keV, cm^-2 s^-1 sr^-1 keV^-1
2012-10-31/15:12:48  41316.668  55147.887   3280.298    510.065    263.171    200.987    206.970    136.776    196.665    124.073    138.997     79.457     63.317     -0.262      0.154      0.082      0.092     -0.024      0.222      0.097      0.069      0.044     -0.008     -0.026      0.048      0.041
2012-10-31/15:13:00  43997.496  53833.684   3084.542    460.737    295.694    186.546    199.617    121.172    193.423    137.386    144.707     72.973     71.127     -0.249      0.114      0.017     -0.012      0.093      0.138      0.060     -0.059      0.022      0.087      0.014     -0.042      0.166
2012-10-31/15:13:12  44981.898  53371.746   3175.958    431.234    305.272    157.032    182.984    145.531    186.768    113.947    135.983     71.443     62.596     -0.268      0.091      0.049     -0.077      0.126     -0.038     -0.030      0.132     -0.014     -0.103     -0.047     -0.064      0.022
2012-10-31/15:13:24  47469.395  53313.523   3122.306    454.667    244.477    157.001    189.951    138.479    193.735     86.333    139.286     66.513     58.233     -0.264      0.078      0.032     -0.027     -0.097     -0.033      0.006      0.066      0.015     -0.325     -0.021     -0.128     -0.045
2012-10-31/15:13:36  48909.797  52763.113   3135.484    549.156    315.573    165.026    177.313    128.225    193.401    148.578    143.003     70.407     53.268     -0.277      0.055      0.038      0.178      0.165      0.020     -0.062     -0.019      0.006      0.156      0.003     -0.075     -0.128
2012-10-31/15:13:48  51379.090  52537.129   3159.716    468.474    299.339    141.626    177.447    138.657    182.643    116.269    121.648     69.699     63.919     -0.278      0.040      0.049      0.007      0.103     -0.121     -0.066      0.051     -0.054     -0.096     -0.148     -0.083      0.043
2012-10-31/15:14:00  53385.590  52533.734   3009.279    417.568    256.886    163.859    163.175    122.739    176.127    149.105    124.608     75.791     54.886     -0.286      0.030      0.002     -0.100     -0.056      0.020     -0.145     -0.071     -0.093      0.158     -0.127     -0.005     -0.105
2012-10-31/15:14:12  56022.875  52666.227   3197.182    468.326    295.942    161.943    190.127    118.454    199.531    134.370    170.619     75.798     58.742     -0.288      0.023      0.066      0.009      0.086      0.009     -0.008     -0.104      0.020      0.039      0.194     -0.002     -0.040
2012-10-31/15:14:24  58508.992  51602.008   3239.414    437.065    320.241    136.056    169.966    113.424    211.193    129.173    145.817     73.295     71.200     -0.294     -0.006      0.083     -0.058      0.172     -0.147     -0.113     -0.147      0.068     -0.005      0.025     -0.035      0.165
2012-10-31/15:14:36  62017.965  51373.734   3212.190    495.758    260.561    156.717    199.075    135.097    200.186    124.216    147.971     67.122     66.781     -0.289     -0.019      0.077      0.068     -0.047     -0.008      0.036      0.004      0.006     -0.044      0.040     -0.116      0.092
2012-10-31/15:14:48  67281.055  52029.820   3326.180    494.434    251.753    175.006    209.522    125.934    187.194    117.968    151.865     79.600     62.940     -0.268     -0.014      0.116      0.069     -0.079      0.112      0.087     -0.072     -0.064     -0.094      0.069      0.048      0.028
2012-10-31/15:15:00  70691.969  52547.176   3354.459    495.329    273.515    171.914    187.236    116.696    192.660    132.592    143.050     90.447     64.497     -0.269     -0.011      0.127      0.073      0.002      0.095     -0.036     -0.144     -0.042      0.014      0.011      0.192      0.054
2012-10-31/15:15:12  74898.828  53571.098   3427.942    532.403    286.229    145.234    197.692    139.738    214.348    135.686    149.958     75.148     59.929     -0.264      0.003      0.154      0.157      0.046     -0.072      0.015      0.013      0.053      0.034      0.065     -0.013     -0.024
2012-10-31/15:15:24  79126.320  53531.633   3644.303    484.585    293.921    157.379    209.163    144.729    192.827    140.063    133.689     71.683     53.153     -0.260     -0.003      0.230      0.058      0.075      0.006      0.069      0.040     -0.056      0.063     -0.051     -0.058     -0.135
2012-10-31/15:15:36  83344.773  55520.598   3509.167    424.591    285.236    133.810    185.689    139.041    187.948    142.334    154.323     76.597     57.666     -0.258      0.030      0.185     -0.069      0.045     -0.143     -0.053     -0.005     -0.085      0.080      0.098      0.008     -0.058
2012-10-31/15:15:48  88243.758  55335.215   3611.346    495.114    257.689    162.075    200.754    146.572    207.859    136.822    148.880     66.075     64.455     -0.251      0.024      0.223      0.087     -0.055      0.042      0.018      0.049      0.004      0.037      0.061     -0.132      0.053
2012-10-31/15:16:00  94136.789  57098.656   3586.303    424.103    272.211    165.785    184.111    138.186    207.266    127.502    145.515     78.718     56.926     -0.238      0.054      0.218     -0.065      0.003      0.065     -0.070     -0.015     -0.004     -0.036      0.037      0.034     -0.072
2012-10-31/15:16:12  99844.445  56438.590   3711.624    459.380    266.509    142.317    185.520    171.925    206.547    138.506    138.999     75.210     56.367     -0.229      0.040      0.265      0.018     -0.013     -0.088     -0.065      0.210     -0.017      0.048     -0.008     -0.014     -0.079
2012-10-31/15:16:24 106681.344  56246.648   3431.850    482.543    303.737    153.011    174.246    162.721    219.269    134.670    145.462     80.828     61.661     -0.214      0.036      0.174      0.075      0.124     -0.021     -0.124      0.128      0.033      0.019      0.039      0.060      0.009
2012-10-31/15:16:36 112631.727  56510.711   3390.936    500.362    249.005    185.361    188.038    131.561    204.887    127.972    136.013     80.558     55.772     -0.207      0.040      0.164      0.121     -0.076      0.186     -0.058     -0.101     -0.042     -0.031     -0.026      0.055     -0.084
2012-10-31/15:16:48 119331.320  56753.770   3075.794    469.003    274.552    197.546    209.478    137.748    226.912    128.629    154.899     78.108     61.072     -0.197      0.044      0.061      0.053      0.021      0.262      0.043     -0.069      0.055     -0.026      0.110      0.017      0.003
2012-10-31/15:17:00 124635.242  56379.980   3080.263    477.380    235.046    160.763    219.852    148.126    216.312    139.834    147.503     77.399     63.195     -0.199      0.037      0.067      0.080     -0.122      0.026      0.086     -0.008     -0.001      0.060      0.056      0.007      0.043
2012-10-31/15:17:12 130791.570  55652.469   3082.003    425.025    239.859    156.949    219.856    136.804    216.467    140.758    129.907     75.596     55.075     -0.197      0.024      0.073     -0.032     -0.102     -0.005      0.081     -0.096     -0.007      0.068     -0.066     -0.016     -0.093
2012-10-31/15:17:24 136076.875  54333.684   2945.942    493.073    245.643    148.894    192.538    116.641    229.331    133.588    131.451     77.919     53.305     -0.201      0.000      0.033      0.127     -0.078     -0.063     -0.064     -0.239      0.043      0.013     -0.058      0.013     -0.121
2012-10-31/15:17:36 142211.047  54461.195   2934.798    436.043    254.012    135.177    228.853    121.802    222.311    126.685    153.405     83.617     61.068     -0.200      0.002      0.037      0.000     -0.044     -0.152      0.107     -0.216      0.006     -0.042      0.096      0.081      0.007
2012-10-31/15:17:48 149421.281  53825.070   2800.856    396.112    250.681    130.110    190.432    130.735    217.986    120.275    152.061     76.498     53.369     -0.195     -0.011     -0.002     -0.087     -0.053     -0.184     -0.085     -0.169     -0.023     -0.092      0.089     -0.016     -0.115
2012-10-31/15:18:00 155258.250  53469.832   2766.962    433.758    281.047    152.173    184.336    180.189    213.720    166.952    140.154     85.167     65.258     -0.199     -0.019     -0.005      0.008      0.062     -0.044     -0.120      0.132     -0.049      0.258      0.003      0.093      0.085
2012-10-31/15:18:12 166153.625  53691.129   2624.354    482.677    283.381    127.475    188.285    109.162    206.219    140.938    124.725     88.750     67.556     -0.177     -0.016     -0.048      0.127      0.074     -0.200     -0.106     -0.322     -0.088      0.063     -0.106      0.135      0.131
2012-10-31/15:18:24 175940.438  54110.926   2560.206    435.915    234.913    147.566    197.962    198.230    226.681    142.294    122.982     75.124     56.935     -0.163     -0.010     -0.062      0.022     -0.105     -0.075     -0.066      0.224     -0.003      0.070     -0.119     -0.043     -0.046
2012-10-31/15:18:36 184718.766  54394.453   2518.955    439.205    271.492    162.134    193.875    160.057    227.628    141.505    159.374     70.340     66.459     -0.155     -0.007     -0.068      0.035      0.036      0.009     -0.090     -0.022     -0.007      0.058      0.146     -0.108      0.115
2012-10-31/15:18:48 196268.797  55121.102   2367.965    397.612    286.661    136.196    212.749    185.650    216.074    133.005    145.384     69.645     67.926     -0.136      0.004     -0.114     -0.055      0.102     -0.149     -0.011      0.123     -0.065     -0.003      0.046     -0.120      0.138
2012-10-31/15:19:00 209299.453  54738.898   2297.714    411.895    279.284    135.711    211.646    156.478    240.142    133.052    144.428     77.302     66.651     -0.113     -0.005     -0.131     -0.013      0.077     -0.158     -0.023     -0.063      0.033     -0.003      0.038     -0.026      0.118
2012-10-31/15:19:12 221547.531  55900.555   2312.868    454.124    277.189    165.040    214.502    138.678    234.256    145.182    144.873     82.345     62.242     -0.095      0.014     -0.116      0.094      0.073      0.023     -0.018     -0.180      0.000      0.092      0.043      0.035      0.043
2012-10-31/15:19:24 233665.891  56322.355   2328.308    395.003    285.008    135.725    210.806    168.872    252.466    134.996    117.944     78.728     57.549     -0.079      0.020     -0.098     -0.041      0.110     -0.162     -0.041     -0.013      0.071      0.016     -0.146     -0.013     -0.035
2012-10-31/15:19:36 245048.203  57435.207   2395.039    452.023    258.549    101.655    222.285    199.370    232.251    115.426    150.676     74.285     57.864     -0.068      0.039     -0.058      0.105      0.015     -0.376      0.002      0.154     -0.022     -0.131      0.093     -0.070     -0.025
2012-10-31/15:19:48 259418.969  56769.047   2466.227    399.972    245.813    159.001    221.681    180.827    248.370    137.141    135.062     69.595     55.823     -0.047      0.025     -0.016     -0.014     -0.034     -0.028     -0.008      0.038      0.036      0.031     -0.017     -0.135     -0.057
2012-10-31/15:20:00 269320.688  55985.121   2453.617    378.701    251.410    141.586    231.596    137.686    232.170    163.592    132.858     84.253     62.388     -0.043      0.010     -0.005     -0.060     -0.011     -0.141      0.029     -0.220     -0.041      0.231     -0.031      0.046      0.055
2012-10-31/15:20:12 280561.375  55699.887   2271.488    388.419    297.134    156.117    214.687    190.023    282.701    126.525    145.168     84.045     66.270     -0.036      0.004     -0.063     -0.029      0.174     -0.058     -0.054      0.066      0.160     -0.050      0.059      0.045      0.124
2012-10-31/15:20:24 289516.563  55355.527   2434.121    347.640    249.950    171.199    218.942    176.636    218.370    132.711    147.273     80.687     62.901     -0.037     -0.003      0.022     -0.123     -0.008      0.028     -0.042     -0.020     -0.108     -0.002      0.078      0.002      0.070
2012-10-31/15:20:36 297619.656  54301.031   2554.752    345.229    244.737    170.131    212.969    146.940    239.809    127.438    126.736     74.495     61.487     -0.041     -0.022      0.094     -0.123     -0.026      0.016     -0.072     -0.194     -0.028     -0.036     -0.074     -0.079      0.044
2012-10-31/15:20:48 307916.844  53635.414   2353.218    425.357    243.885    145.513    242.472    128.880    240.725    135.130    120.938     79.469     62.447     -0.038     -0.034      0.027      0.084     -0.025     -0.137      0.050     -0.304     -0.030      0.024     -0.113     -0.022      0.062
2012-10-31/15:21:00 318284.125  53176.348   2319.928    399.503    259.018    160.732    220.287    162.032    237.756    135.238    141.495     81.567     65.784     -0.035     -0.042      0.035      0.025      0.038     -0.047     -0.051     -0.133     -0.046      0.027      0.036      0.003      0.125
2012-10-31/15:21:12 332338.344  52717.211   2321.895    330.823    225.566    187.540    216.630    219.151    266.599    120.118    139.811     75.795     54.212     -0.022     -0.049      0.060     -0.146     -0.097      0.104     -0.076      0.156      0.063     -0.085      0.027     -0.071     -0.074
2012-10-31/15:21:24 342249.094  52111.188   2293.198    363.859    259.512    180.414    235.876    219.190    267.517    141.883    128.311     75.319     63.149     -0.021     -0.060      0.071     -0.057      0.040      0.053     -0.005      0.150      0.063      0.084     -0.056     -0.076      0.078
2012-10-31/15:21:36 356201.531  52302.867   2370.935    360.740    268.936    170.699    236.006    210.656    244.815    123.253    112.950     85.941     54.524     -0.010     -0.055      0.132     -0.058      0.084     -0.011     -0.015      0.102     -0.033     -0.054     -0.169      0.053     -0.071
2012-10-31/15:21:48 370921.594  53006.832   2220.152    382.350    223.527    155.579    236.473    208.108    257.255    126.654    140.437     83.489     57.928      0.004     -0.042      0.085      0.007     -0.099     -0.104     -0.020      0.076      0.009     -0.027      0.037      0.023     -0.016
2012-10-31/15:22:00 391126.000  52865.715   2188.452    339.062    221.590    168.070    237.569    213.028    244.556    136.036    129.858     78.854     43.423      0.031     -0.042      0.093     -0.102     -0.106     -0.033     -0.021      0.091     -0.044      0.047     -0.037     -0.033     -0.262
2012-10-31/15:22:12 397698.906  54061.633   2186.116    388.504    255.356    191.977    244.589    198.388    265.468    117.673    127.477     73.137     58.006      0.022     -0.017      0.115      0.036      0.031      0.100      0.000      0.007      0.034     -0.091     -0.053     -0.106     -0.013
2012-10-31/15:22:24 414276.875  54293.461   2058.548    391.546    241.759    209.593    275.148    200.434    265.793    130.066    137.119     77.554     64.807      0.039     -0.009      0.074      0.049     -0.027      0.194      0.120      0.005      0.031      0.007      0.018     -0.053      0.102
2012-10-31/15:22:36 428284.969  56460.336   1934.253    412.807    227.333    184.065    241.786    209.308    242.316    127.018    145.116     97.698     61.011      0.049      0.035      0.031      0.114     -0.085      0.042     -0.021      0.035     -0.064     -0.013      0.078      0.190      0.035
2012-10-31/15:22:48 438637.938  58348.441   2006.646    381.746    227.528    169.437    255.650    214.741    291.795    137.451    133.349     93.854     49.153      0.051      0.074      0.094      0.036     -0.081     -0.045      0.031      0.050      0.123      0.067     -0.007      0.146     -0.167
2012-10-31/15:23:00 452207.500  58693.211   1968.993    341.563    266.636    182.565    270.720    235.164    274.428    134.536    143.925     90.070     54.193      0.061      0.085      0.098     -0.069      0.077      0.014      0.082      0.140      0.051      0.042      0.078      0.098     -0.084
2012-10-31/15:23:12 462951.188  58251.820   1890.759    356.650    249.757    194.842    255.297    209.857    264.558    133.207    130.109     87.628     49.819      0.064      0.082      0.079     -0.023      0.011      0.070      0.014      0.012      0.007      0.041     -0.024      0.066     -0.155
2012-10-31/15:23:24 468407.063  58658.574   1766.063    339.184    231.403    168.946    251.613    200.306    250.809    129.730    138.780     86.423     58.855      0.056      0.097      0.029     -0.063     -0.059     -0.088     -0.008     -0.046     -0.052      0.017      0.042      0.053      0.002
2012-10-31/15:23:36 474279.688  59338.430   1683.622    350.212    222.776    219.668    250.654    226.763    294.830    125.268    114.858     84.513     56.443      0.050      0.116      0.001     -0.030     -0.098      0.170     -0.020      0.073      0.107     -0.013     -0.137      0.026     -0.040
2012-10-31/15:23:48 485909.688  58986.402   1699.743    347.616    221.675    127.721    276.103    208.757    289.745    133.635    139.195     83.317     56.212      0.057      0.116      0.031     -0.032     -0.100     -0.324      0.071     -0.019      0.081      0.061      0.047      0.008     -0.043
2012-10-31/15:24:00 498543.406  58357.957   1614.937    293.217    254.344    203.715    257.282    224.268    246.051    120.322    127.313     82.213     60.778      0.067      0.112     -0.002     -0.180      0.038      0.066     -0.008      0.047     -0.086     -0.041     -0.039     -0.009      0.035
2012-10-31/15:24:12 504148.281  57351.570   1581.872    318.936    212.244    172.707    261.376    228.407    266.691    123.512    116.171     85.029     56.898      0.062      0.100     -0.004     -0.105     -0.131     -0.104      0.002      0.057     -0.014     -0.013     -0.120      0.023     -0.030
2012-10-31/15:24:24 515230.125  57026.637   1422.085    308.004    212.923    195.055    256.662    218.769    283.260    126.605    131.288     85.011     59.220      0.069      0.100     -0.087     -0.132     -0.127      0.004     -0.022      0.002      0.043      0.018     -0.005      0.024      0.010
2012-10-31/15:24:36 527897.438  55807.352   1303.105    283.311    220.840    179.687    272.051    202.794    297.777    127.986    129.684     82.257     53.950      0.080      0.082     -0.146     -0.199     -0.089     -0.089      0.029     -0.080      0.096      0.032     -0.019     -0.009     -0.080
2012-10-31/15:24:48 535126.938  55570.430   1341.791    322.834    245.941    192.562    282.834    211.499    307.782    130.902    124.835     94.842     59.196      0.080      0.085     -0.100     -0.082      0.015     -0.041      0.064     -0.047      0.128      0.057     -0.052      0.139      0.007
2012-10-31/15:25:00 539881.625  55307.734   1259.085    343.661    239.127    238.650    286.828    235.637    307.893    117.306    134.569     86.374     60.606      0.076      0.089     -0.136     -0.020     -0.012      0.179      0.074      0.060      0.126     -0.049      0.020      0.035      0.031
2012-10-31/15:25:12 548928.438  54202.918   1265.008    357.493    217.158    212.106    292.856    207.353    282.341    144.720    145.508     82.248     55.609      0.081      0.077     -0.111      0.022     -0.101      0.037      0.089     -0.078      0.029      0.187      0.105     -0.018     -0.052
2012-10-31/15:25:24 562438.625  55006.504   1222.609    339.383    229.060    192.677    272.258    239.264    267.693    123.431    127.332     81.577     50.285      0.096      0.102     -0.121     -0.028     -0.045     -0.068      0.005      0.060     -0.024      0.013     -0.031     -0.025     -0.141
2012-10-31/15:25:36 574755.688  54564.508   1346.541    343.634    251.916    198.325    262.197    258.424    285.266    103.954    144.121     87.724     59.599      0.109      0.103     -0.007     -0.016      0.049     -0.051     -0.038      0.134      0.034     -0.143      0.098      0.051      0.020
2012-10-31/15:25:48 579356.063  54700.805   1237.251    363.270    225.700    195.447    258.751    285.447    263.848    129.422    127.286     95.048     52.842      0.107      0.115     -0.062      0.041     -0.062     -0.071     -0.057      0.242     -0.048      0.067     -0.033      0.137     -0.098
2012-10-31/15:26:00 592076.063  54612.629   1045.178    365.920    235.791    161.716    261.461    234.008    268.266    120.949    161.918     72.637     48.650      0.121      0.123     -0.188      0.052     -0.020     -0.240     -0.050      0.013     -0.036     -0.001      0.221     -0.133     -0.170
2012-10-31/15:26:12 601473.813  55160.383   1053.968    311.342    279.998    234.565    306.545    267.120    281.301    107.272    119.307     89.921     60.489      0.128      0.144     -0.159     -0.102      0.165      0.086      0.107      0.150      0.007     -0.109     -0.100      0.072      0.034
2012-10-31/15:26:24 606530.938  54758.816   1136.047    371.411    254.432    212.106    306.592    224.583    254.465    117.657    132.497     71.799     58.133      0.128      0.145     -0.068      0.069      0.053     -0.026      0.100     -0.034     -0.089     -0.021      0.002     -0.144     -0.009
2012-10-31/15:26:36 614787.125  53185.395   1019.308    346.387    235.682    222.000    314.556    197.874    293.238    102.141    146.129     85.485     65.842      0.135      0.122     -0.141     -0.006     -0.024      0.009      0.126     -0.153      0.047     -0.147      0.104      0.016      0.120
2012-10-31/15:26:48 618838.625  53197.980    926.858    329.672    250.867    239.971    270.233    241.420    291.560    124.780    108.721     80.642     65.240      0.134      0.132     -0.195     -0.056      0.043      0.079     -0.035      0.033      0.038      0.045     -0.182     -0.041      0.108
2012-10-31/15:27:00 620111.375  51412.523    903.121    366.658    261.720    200.911    284.940    237.035    274.533    115.583    126.796     76.396     61.394      0.129      0.103     -0.194      0.053      0.083     -0.105      0.013      0.012     -0.026     -0.030     -0.045     -0.093      0.044
2012-10-31/15:27:12 621639.688  46928.203    923.858    343.517    221.421    198.681    309.503    238.893    271.267    115.817    136.810     90.048     59.606      0.125      0.015     -0.153     -0.019     -0.089     -0.126      0.097      0.017     -0.042     -0.026      0.026      0.067      0.009
2012-10-31/15:27:24 621646.625  44038.375    891.674    325.455    285.644    204.648    275.247    259.235    263.711    124.590    130.675     81.183     54.605      0.119     -0.041     -0.160     -0.068      0.175     -0.110     -0.028      0.102     -0.070      0.047     -0.024     -0.042     -0.074
2012-10-31/15:27:36 614400.375  43527.918    838.873    351.783    236.839    205.555    266.106    257.311    283.527    109.099    129.190     88.059     63.078      0.101     -0.044     -0.188      0.007     -0.024     -0.113     -0.062      0.086      0.000     -0.081     -0.037      0.040      0.073
2012-10-31/15:27:48 612753.250  42700.207    761.890    329.136    213.982    181.903    276.675    232.421    279.219    138.609    136.055     73.445     62.091      0.093     -0.053     -0.242     -0.057     -0.119     -0.222     -0.028     -0.025     -0.018      0.169      0.015     -0.129      0.057
2012-10-31/15:28:00 601401.000  41752.566    747.590    323.863    253.312    259.294    299.586    228.781    273.198    130.490    112.045     83.186     62.673      0.069     -0.063     -0.234     -0.071      0.038      0.097      0.050     -0.043     -0.039      0.104     -0.166     -0.010      0.061
2012-10-31/15:28:12 603301.063  38579.461    706.165    333.076    244.391    259.267    271.074    230.871    294.473    108.810    128.845     91.325     52.997      0.070     -0.122     -0.257     -0.048     -0.002      0.083     -0.050     -0.038      0.036     -0.077     -0.042      0.088     -0.103
2012-10-31/15:28:24 598325.125  37404.969    752.529    328.076    235.960    282.870    275.969    241.944    309.952    121.020    120.731     85.681     57.778      0.058     -0.136     -0.188     -0.065     -0.037      0.170     -0.034      0.003      0.091      0.029     -0.103      0.022     -0.024
2012-10-31/15:28:36 596751.063  37312.828    804.899    385.390    287.892    277.911    304.470    269.437    313.109    111.190    119.561     87.572     60.773      0.053     -0.125     -0.110      0.096      0.171      0.135      0.064      0.114      0.101     -0.054     -0.113      0.045      0.028
2012-10-31/15:28:48 590729.188  37443.773    815.835    340.406    228.752    230.730    296.937    239.574    310.193     89.866    149.461     85.591     63.448      0.041     -0.108     -0.076     -0.034     -0.072     -0.068      0.032     -0.011      0.092     -0.238      0.103      0.022      0.073
2012-10-31/15:29:00 585925.125  37163.277    794.011    318.050    227.936    235.749    292.298    252.578    275.463    110.348    120.896     85.235     66.271      0.031     -0.100     -0.078     -0.100     -0.080     -0.058      0.015      0.039     -0.029     -0.061     -0.109      0.018      0.122
2012-10-31/15:29:12 583253.625  37912.035    787.965    356.365    241.035    225.718    296.011    253.649    305.605    114.350    118.530     85.452     62.795      0.024     -0.065     -0.063      0.001     -0.027     -0.105      0.026      0.040      0.075     -0.027     -0.127      0.018      0.065
2012-10-31/15:29:24 583217.438  40318.672    761.352    374.196    252.220    241.961    299.400    252.609    288.188    108.858    143.865     76.750     60.815      0.023      0.012     -0.074      0.047      0.013     -0.054      0.034      0.035      0.010     -0.074      0.056     -0.087      0.032
2012-10-31/15:29:36 587442.688  42177.305    675.519    350.302    211.320    283.385    300.863    272.927    263.440    114.117    131.969     78.697     57.773      0.030      0.078     -0.164     -0.024     -0.157      0.097      0.036      0.115     -0.077     -0.031     -0.035     -0.062     -0.021
2012-10-31/15:29:48 589292.188  39508.898    690.067    335.473    255.030    280.718    297.858    282.620    289.408    109.034    124.272     85.716     66.878      0.033      0.027     -0.132     -0.074      0.012      0.074      0.026      0.150      0.015     -0.073     -0.093      0.024      0.134
2012-10-31/15:30:00 578002.313  35087.332    722.667    347.843    226.814    242.047    282.685    193.126    275.006    110.413    149.286     82.495     53.243      0.013     -0.073     -0.076     -0.043     -0.101     -0.086     -0.028     -0.216     -0.033     -0.060      0.085     -0.012     -0.094
2012-10-31/15:30:12 572947.500  33435.223    693.219    344.893    226.457    255.689    334.438    266.659    282.601     92.057    115.845     96.100     57.388      0.005     -0.103     -0.100     -0.055     -0.105     -0.042      0.146      0.079     -0.002     -0.217     -0.161      0.153     -0.020
2012-10-31/15:30:24 560386.750  32541.434    631.552    358.630    213.055    267.017    314.749    241.480    286.786    120.193    133.080     81.378     59.909     -0.017     -0.112     -0.166     -0.019     -0.163     -0.011      0.079     -0.027      0.013      0.026     -0.036     -0.024      0.024
2012-10-31/15:30:36 552041.938  33118.223    694.349    342.218    266.743    290.631    300.748    282.938    300.538    105.490    141.900     71.084     58.355     -0.030     -0.080     -0.066     -0.069      0.042      0.068      0.031      0.139      0.062     -0.100      0.023     -0.148     -0.003
2012-10-31/15:30:48 554171.438  33399.742    664.273    334.200    265.171    231.294    304.611    241.791    292.238    129.299    146.242     79.710     67.541     -0.025     -0.056     -0.089     -0.096      0.029     -0.157      0.041     -0.026      0.034      0.103      0.054     -0.043      0.157
2012-10-31/15:31:00 557964.375  32743.303    663.032    365.383    244.506    271.753    291.433    197.286    307.357    122.513    166.892     90.586     63.626     -0.016     -0.057     -0.076     -0.011     -0.051     -0.018     -0.008     -0.204      0.087      0.050      0.202      0.094      0.093
2012-10-31/15:31:12 561529.875  31917.684    595.672    349.677    245.950    326.279    302.668    220.077    284.402    103.227    138.674     87.356     61.049     -0.007     -0.063     -0.160     -0.057     -0.054      0.163      0.025     -0.114      0.003     -0.115     -0.002      0.050      0.044
2012-10-31/15:31:24 564715.688  31570.117    579.518    362.840    290.131    275.641    302.072    237.340    264.388    104.532    122.790     76.199     61.804      0.002     -0.054     -0.171     -0.028      0.118     -0.024      0.023     -0.044     -0.066     -0.104     -0.122     -0.082      0.058
2012-10-31/15:31:36 563136.000  30928.121    639.263    418.344    250.061    297.167    269.123    278.305    306.666    119.046    138.789     88.323     70.213      0.002     -0.054     -0.071      0.118     -0.037      0.044     -0.089      0.117      0.082      0.020     -0.010      0.061      0.203
2012-10-31/15:31:48 562524.375  32714.563    630.733    399.013    222.726    287.648    280.192    212.566    296.268    111.505    140.434     79.408     59.414      0.005      0.021     -0.070      0.061     -0.147      0.001     -0.049     -0.152      0.044     -0.048     -0.001     -0.044      0.019
2012-10-31/15:32:00 552526.875  32845.535    601.190    332.216    288.123    272.171    291.745    226.555    304.900    112.124    133.597     93.673     54.847     -0.008      0.048     -0.105     -0.121      0.099     -0.061     -0.010     -0.095      0.075     -0.041     -0.053      0.132     -0.057
2012-10-31/15:32:12 550554.813  34704.488    662.167    428.923    290.947    311.274    289.630    245.924    304.460    125.368    159.285     87.464     56.233     -0.006      0.131     -0.005      0.129      0.106      0.062     -0.019     -0.018      0.075      0.069      0.125      0.056     -0.030
2012-10-31/15:32:24 549216.750  35975.680    689.907    339.121    252.860    318.383    292.152    223.358    282.851    121.362    149.779     88.013     54.572     -0.004      0.195      0.047     -0.112     -0.043      0.078     -0.009     -0.112     -0.001      0.033      0.055      0.064     -0.060
2012-10-31/15:32:36 547927.688  35073.141    607.103    394.664    226.441    299.288    297.055    289.332    265.973    113.430    155.404     77.890     54.969     -0.002      0.186     -0.071      0.029     -0.143      0.002      0.006      0.150     -0.062     -0.034      0.091     -0.061     -0.053
2012-10-31/15:32:48 541594.250  34104.496    540.853    407.172    238.492    290.783    291.125    273.677    290.919    117.511    140.106     76.098     58.944     -0.009      0.174     -0.168      0.057     -0.103     -0.037     -0.015      0.088      0.027     -0.000     -0.020     -0.080      0.016
2012-10-31/15:33:00 536236.625  32302.045    548.158    364.327    285.430    306.877    299.829    254.139    280.178    121.787    148.016     82.324     64.229     -0.013      0.133     -0.153     -0.061      0.067      0.003      0.014      0.009     -0.010      0.039      0.034     -0.006      0.113
